-0.000023,-0.000019,-0.000014,-0.000029,-0.000016,-0.000018,0.000049,-0.000015,-0.000018,-0.000015
-0.000050,-0.000045,-0.000043,-0.000053,-0.000039,-0.000043,0.000091,-0.000038,-0.000044,-0.000038
-0.000090,-0.000082,-0.000076,-0.000089,-0.000075,-0.000081,0.000130,-0.000075,-0.000084,-0.000076
-0.000104,-0.000098,-0.000094,-0.000100,-0.000091,-0.000096,0.000148,-0.000090,-0.000098,-0.000090
-0.000073,-0.000071,-0.000069,-0.000069,-0.000064,-0.000068,0.000113,-0.000062,-0.000068,-0.000062
-0.000034,-0.000033,-0.000032,-0.000030,-0.000030,-0.000032,0.000059,-0.000027,-0.000030,-0.000027
-0.000009,-0.000008,-0.000008,-0.000006,-0.000008,-0.000010,0.000021,-0.000006,-0.000007,-0.000006
-0.000000,0.000000,0.000002,0.000001,-0.000000,-0.000002,0.000004,0.000001,0.000000,0.000001
0.000000,0.000000,0.000002,0.000000,0.000000,-0.000001,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000
-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000001,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,0.000001,-0.000001,-0.000001,-0.000001
-0.000006,-0.000006,0.000001,-0.000005,-0.000006,-0.000006,0.000000,-0.000006,-0.000006,-0.000006
-0.000021,-0.000021,0.000012,-0.000017,-0.000022,-0.000022,-0.000012,-0.000022,-0.000021,-0.000021
-0.000062,-0.000061,0.000025,-0.000053,-0.000062,-0.000062,-0.000026,-0.000062,-0.000061,-0.000061
-0.000141,-0.000140,0.000030,-0.000110,-0.000144,-0.000140,-0.000047,-0.000143,-0.000145,-0.000142
-0.000244,-0.000253,0.000026,-0.000198,-0.000262,-0.000255,-0.000093,-0.000262,-0.000271,-0.000263
-0.000372,-0.000401,-0.000020,-0.000338,-0.000426,-0.000414,-0.000115,-0.000426,-0.000435,-0.000428
-0.000550,-0.000580,-0.000174,-0.000531,-0.000624,-0.000600,-0.000017,-0.000626,-0.000629,-0.000627
-0.000674,-0.000723,-0.000335,-0.000672,-0.000752,-0.000728,0.000132,-0.000760,-0.000751,-0.000763
-0.000630,-0.000671,-0.000414,-0.000644,-0.000710,-0.000683,0.000231,-0.000712,-0.000701,-0.000716
-0.000421,-0.000438,-0.000331,-0.000449,-0.000477,-0.000454,0.000193,-0.000481,-0.000476,-0.000483
-0.000205,-0.000212,-0.000179,-0.000235,-0.000225,-0.000214,0.000082,-0.000242,-0.000247,-0.000243
-0.000070,-0.000070,-0.000065,-0.000082,-0.000065,-0.000050,0.000012,-0.000080,-0.000087,-0.000080
-0.000022,-0.000021,-0.000020,-0.000024,-0.000023,0.000000,-0.000004,-0.000024,-0.000027,-0.000024
-0.000002,-0.000002,-0.000001,-0.000003,-0.000004,0.000003,-0.000002,-0.000003,-0.000004,-0.000003
0.000001,0.000001,0.000001,0.000001,0.000001,-0.000000,0.000001,0.000001,0.000001,0.000001
0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000002,-0.000001,-0.000003,0.000003,-0.000001,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002
-0.000021,-0.000021,-0.000009,0.000004,-0.000017,-0.000021,-0.000018,-0.000022,-0.000021,-0.000021
-0.000071,-0.000069,-0.000011,-0.000005,-0.000061,-0.000069,-0.000060,-0.000072,-0.000070,-0.000071
-0.000189,-0.000184,-0.000033,-0.000036,-0.000160,-0.000172,-0.000172,-0.000193,-0.000186,-0.000192
-0.000398,-0.000416,-0.000057,-0.000136,-0.000374,-0.000369,-0.000354,-0.000421,-0.000404,-0.000426
-0.000743,-0.000837,-0.000226,-0.000305,-0.000777,-0.000745,-0.000673,-0.000857,-0.000788,-0.000862
-0.001161,-0.001376,-0.000550,-0.000644,-0.001378,-0.001270,-0.001130,-0.001477,-0.001268,-0.001469
-0.001592,-0.001922,-0.001007,-0.001175,-0.002121,-0.001906,-0.001562,-0.002201,-0.001782,-0.002195
-0.002015,-0.002415,-0.001549,-0.001802,-0.002838,-0.002514,-0.001836,-0.002899,-0.002224,-0.002904
-0.002124,-0.002617,-0.001834,-0.002137,-0.003072,-0.002710,-0.001871,-0.003158,-0.002318,-0.003163
-0.001883,-0.002283,-0.001802,-0.002093,-0.002751,-0.002390,-0.001743,-0.002886,-0.002065,-0.002885
-0.001390,-0.001557,-0.001468,-0.001634,-0.001956,-0.001675,-0.001444,-0.002149,-0.001546,-0.002152
-0.000847,-0.000946,-0.000941,-0.001070,-0.001059,-0.000889,-0.000993,-0.001306,-0.000956,-0.001306
-0.000391,-0.000489,-0.000471,-0.000541,-0.000413,-0.000264,-0.000512,-0.000599,-0.000457,-0.000600
-0.000200,-0.000244,-0.000247,-0.000259,-0.000144,-0.000028,-0.000239,-0.000267,-0.000219,-0.000267
-0.000077,-0.000083,-0.000083,-0.000085,-0.000044,0.000022,-0.000081,-0.000085,-0.000073,-0.000085
-0.000007,-0.000006,-0.000004,-0.000006,-0.000006,0.000005,-0.000005,-0.000006,-0.000004,-0.000006
0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
0.000000,0.000001,0.000000,-0.000001,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000
-0.000010,-0.000010,-0.000011,0.000008,-0.000006,-0.000010,-0.000010,-0.000011,-0.000010,-0.000010
-0.000068,-0.000070,-0.000034,0.000011,-0.000052,-0.000069,-0.000067,-0.000061,-0.000070,-0.000070
-0.000225,-0.000222,-0.000094,-0.000009,-0.000178,-0.000211,-0.000215,-0.000194,-0.000223,-0.000226
-0.000558,-0.000567,-0.000248,-0.000098,-0.000465,-0.000494,-0.000550,-0.000513,-0.000537,-0.000577
-0.001038,-0.001171,-0.000547,-0.000383,-0.000970,-0.000970,-0.001063,-0.001097,-0.001005,-0.001160
-0.001733,-0.002126,-0.001163,-0.000933,-0.001827,-0.001760,-0.001865,-0.002045,-0.001682,-0.002063
-0.002466,-0.003135,-0.002004,-0.001720,-0.002915,-0.002656,-0.002712,-0.003141,-0.002366,-0.003013
-0.003164,-0.003979,-0.002979,-0.002673,-0.004107,-0.003593,-0.003450,-0.004246,-0.003036,-0.003886
-0.003730,-0.004571,-0.003869,-0.003547,-0.005197,-0.004363,-0.004078,-0.005180,-0.003634,-0.004573
-0.003744,-0.004633,-0.004069,-0.003829,-0.005389,-0.004519,-0.004399,-0.005406,-0.003796,-0.004740
-0.003326,-0.004065,-0.003673,-0.003625,-0.004770,-0.004048,-0.004338,-0.004960,-0.003421,-0.004434
-0.002609,-0.003155,-0.002979,-0.002968,-0.003558,-0.003062,-0.003725,-0.003989,-0.002729,-0.003678
-0.001729,-0.002236,-0.002031,-0.002052,-0.002123,-0.001806,-0.002599,-0.002683,-0.001791,-0.002545
-0.000956,-0.001332,-0.001141,-0.001211,-0.000977,-0.000700,-0.001415,-0.001420,-0.000928,-0.001421
-0.000546,-0.000701,-0.000649,-0.000670,-0.000409,-0.000137,-0.000702,-0.000704,-0.000481,-0.000722
-0.000260,-0.000279,-0.000279,-0.000281,-0.000161,0.000077,-0.000273,-0.000281,-0.000209,-0.000281
-0.000053,-0.000051,-0.000051,-0.000051,-0.000041,0.000031,-0.000047,-0.000051,-0.000037,-0.000051
-0.000004,-0.000004,-0.000004,-0.000004,-0.000004,-0.000002,-0.000001,-0.000004,0.000000,-0.000004
-0.000001,-0.000001,-0.000002,-0.000001,-0.000001,-0.000001,-0.000001,0.000001,-0.000001,-0.000001
-0.000002,-0.000002,-0.000001,-0.000003,-0.000003,-0.000002,-0.000002,0.000003,-0.000002,-0.000002
-0.000034,-0.000034,-0.000026,-0.000003,-0.000028,-0.000035,-0.000034,-0.000007,-0.000035,-0.000034
-0.000166,-0.000169,-0.000107,-0.000048,-0.000131,-0.000165,-0.000167,-0.000055,-0.000166,-0.000167
-0.000436,-0.000443,-0.000275,-0.000162,-0.000349,-0.000407,-0.000432,-0.000195,-0.000411,-0.000431
-0.000974,-0.001071,-0.000706,-0.000539,-0.000842,-0.000919,-0.001030,-0.000629,-0.000888,-0.001003
-0.001752,-0.002142,-0.001498,-0.001306,-0.001686,-0.001760,-0.001949,-0.001487,-0.001622,-0.001915
-0.002699,-0.003514,-0.002613,-0.002454,-0.002882,-0.002850,-0.003056,-0.002648,-0.002543,-0.002933
-0.003511,-0.004669,-0.003768,-0.003647,-0.004130,-0.003815,-0.003957,-0.003762,-0.003421,-0.003643
-0.004091,-0.005261,-0.004718,-0.004560,-0.005205,-0.004538,-0.004506,-0.004599,-0.004208,-0.004073
-0.004323,-0.005179,-0.005138,-0.004878,-0.005856,-0.004845,-0.004888,-0.004931,-0.004718,-0.004242
-0.004330,-0.004927,-0.005033,-0.004731,-0.005847,-0.004887,-0.005332,-0.004872,-0.004850,-0.004278
-0.004120,-0.004703,-0.004680,-0.004450,-0.005379,-0.004741,-0.005604,-0.004712,-0.004648,-0.004355
-0.003438,-0.004313,-0.004006,-0.003847,-0.004341,-0.004050,-0.005115,-0.004197,-0.003931,-0.004090
-0.002394,-0.003500,-0.002967,-0.002910,-0.002969,-0.002758,-0.003826,-0.003195,-0.002756,-0.003241
-0.001362,-0.002176,-0.001773,-0.001853,-0.001604,-0.001293,-0.002217,-0.001932,-0.001454,-0.002055
-0.000758,-0.001106,-0.000976,-0.001010,-0.000768,-0.000326,-0.001098,-0.001017,-0.000682,-0.001086
-0.000358,-0.000419,-0.000418,-0.000419,-0.000300,0.000114,-0.000414,-0.000416,-0.000275,-0.000418
-0.000107,-0.000102,-0.000103,-0.000103,-0.000079,0.000067,-0.000099,-0.000103,-0.000076,-0.000102
-0.000006,-0.000006,-0.000006,-0.000006,-0.000005,-0.000003,-0.000004,-0.000006,0.000000,-0.000006
-0.000002,-0.000001,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,0.000002,-0.000002,-0.000002
-0.000007,-0.000007,-0.000008,-0.000008,-0.000008,-0.000007,-0.000007,0.000010,-0.000007,-0.000007
-0.000059,-0.000058,-0.000048,-0.000033,-0.000049,-0.000059,-0.000059,0.000018,-0.000060,-0.000059
-0.000252,-0.000255,-0.000184,-0.000159,-0.000200,-0.000245,-0.000252,0.000006,-0.000238,-0.000247
-0.000609,-0.000659,-0.000497,-0.000460,-0.000516,-0.000608,-0.000638,-0.000109,-0.000569,-0.000593
-0.001273,-0.001558,-0.001260,-0.001242,-0.001204,-0.001335,-0.001457,-0.000579,-0.001237,-0.001300
-0.002172,-0.002890,-0.002447,-0.002460,-0.002219,-0.002375,-0.002558,-0.001523,-0.002181,-0.002254
-0.003146,-0.004407,-0.003846,-0.003925,-0.003505,-0.003560,-0.003723,-0.002778,-0.003244,-0.003128
-0.003739,-0.005242,-0.004768,-0.004880,-0.004452,-0.004163,-0.004218,-0.003583,-0.004038,-0.003644
-0.003728,-0.004866,-0.004841,-0.004898,-0.004761,-0.004108,-0.004030,-0.003612,-0.004319,-0.003826
-0.003532,-0.003786,-0.004398,-0.004285,-0.004709,-0.003805,-0.004000,-0.003201,-0.004272,-0.003753
-0.003754,-0.003429,-0.004181,-0.003885,-0.004611,-0.003971,-0.004542,-0.003138,-0.004364,-0.003812
-0.004099,-0.004074,-0.004234,-0.003986,-0.004580,-0.004447,-0.005276,-0.003497,-0.004515,-0.004017
-0.003675,-0.004550,-0.004037,-0.003909,-0.004120,-0.004360,-0.005202,-0.003547,-0.004121,-0.003926
-0.002539,-0.004008,-0.003235,-0.003279,-0.003160,-0.003402,-0.004142,-0.002954,-0.003014,-0.003337
-0.001267,-0.002498,-0.002008,-0.002158,-0.001893,-0.001878,-0.002485,-0.001920,-0.001592,-0.002202
-0.000558,-0.001147,-0.000999,-0.001062,-0.000873,-0.000649,-0.001135,-0.000972,-0.000627,-0.001089
-0.000236,-0.000343,-0.000342,-0.000344,-0.000284,0.000010,-0.000343,-0.000334,-0.000167,-0.000343
-0.000072,-0.000063,-0.000065,-0.000064,-0.000053,0.000051,-0.000064,-0.000065,-0.000044,-0.000064
-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,0.000000,-0.000001,-0.000001,-0.000001,-0.000001
-0.000001,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,0.000000,-0.000001,-0.000001
-0.000011,-0.000010,-0.000011,-0.000010,-0.000012,-0.000011,-0.000011,0.000012,-0.000011,-0.000011
-0.000068,-0.000066,-0.000064,-0.000056,-0.000051,-0.000066,-0.000067,0.000048,-0.000066,-0.000068
-0.000261,-0.000275,-0.000233,-0.000240,-0.000205,-0.000263,-0.000272,0.000038,-0.000238,-0.000239
-0.000591,-0.000759,-0.000667,-0.000680,-0.000567,-0.000694,-0.000714,-0.000175,-0.000627,-0.000588
-0.001250,-0.001848,-0.001698,-0.001736,-0.001339,-0.001552,-0.001656,-0.000832,-0.001497,-0.001337
-0.002202,-0.003374,-0.003175,-0.003223,-0.002423,-0.002674,-0.002864,-0.002048,-0.002687,-0.002258
-0.003120,-0.004712,-0.004476,-0.004520,-0.003518,-0.003576,-0.003725,-0.003313,-0.003577,-0.003113
-0.003225,-0.004714,-0.004568,-0.004500,-0.003828,-0.003430,-0.003412,-0.003526,-0.003597,-0.003533
-0.002784,-0.003432,-0.003818,-0.003480,-0.003564,-0.002809,-0.002821,-0.002922,-0.003170,-0.003436
-0.002789,-0.002016,-0.003215,-0.002601,-0.003435,-0.002712,-0.003014,-0.002552,-0.003120,-0.003297
-0.003464,-0.002207,-0.003290,-0.002604,-0.003577,-0.003399,-0.003859,-0.002756,-0.003462,-0.003469
-0.004120,-0.003660,-0.003674,-0.003277,-0.003728,-0.004316,-0.004706,-0.003126,-0.003798,-0.003602
-0.003709,-0.004469,-0.003640,-0.003692,-0.003509,-0.004475,-0.004693,-0.003115,-0.003535,-0.003409
-0.002308,-0.003842,-0.002957,-0.003257,-0.002864,-0.003641,-0.003745,-0.002586,-0.002633,-0.002943
-0.000740,-0.002228,-0.001771,-0.002029,-0.001754,-0.002073,-0.002137,-0.001631,-0.001436,-0.001877
-0.000081,-0.000934,-0.000809,-0.000895,-0.000790,-0.000823,-0.000890,-0.000767,-0.000569,-0.000863
-0.000025,-0.000189,-0.000185,-0.000191,-0.000171,-0.000113,-0.000177,-0.000177,-0.000093,-0.000187
-0.000024,-0.000010,-0.000012,-0.000012,-0.000010,0.000016,-0.000012,-0.000013,-0.000001,-0.000012
0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,-0.000001,0.000000
-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000
-0.000009,-0.000009,-0.000009,-0.000009,-0.000007,-0.000009,-0.000009,0.000009,-0.000009,-0.000009
-0.000056,-0.000049,-0.000048,-0.000048,-0.000034,-0.000049,-0.000051,0.000043,-0.000048,-0.000050
-0.000207,-0.000259,-0.000237,-0.000250,-0.000174,-0.000244,-0.000250,-0.000029,-0.000220,-0.000190
-0.000445,-0.000835,-0.000801,-0.000817,-0.000560,-0.000735,-0.000749,-0.000449,-0.000721,-0.000561
-0.001129,-0.002121,-0.002086,-0.002080,-0.001354,-0.001701,-0.001840,-0.001461,-0.001837,-0.001360
-0.002185,-0.003704,-0.003652,-0.003563,-0.002411,-0.002769,-0.002980,-0.002885,-0.003127,-0.002323
-0.003031,-0.004622,-0.004542,-0.004201,-0.003269,-0.003166,-0.003322,-0.003896,-0.003593,-0.003248
-0.002992,-0.004097,-0.004080,-0.003337,-0.003391,-0.002619,-0.002756,-0.003663,-0.002880,-0.003517
-0.002844,-0.002709,-0.003347,-0.002220,-0.003272,-0.002308,-0.002595,-0.003134,-0.002385,-0.003293
-0.003383,-0.001661,-0.003218,-0.001985,-0.003497,-0.002873,-0.003296,-0.003275,-0.002814,-0.003365
-0.004247,-0.002566,-0.003555,-0.002647,-0.003758,-0.003817,-0.004089,-0.003601,-0.003300,-0.003555
-0.004762,-0.004281,-0.003896,-0.003621,-0.003670,-0.004633,-0.004541,-0.003572,-0.003597,-0.003458
-0.003918,-0.004571,-0.003525,-0.003862,-0.003229,-0.004458,-0.004083,-0.003051,-0.003313,-0.003090
-0.002007,-0.003407,-0.002565,-0.003064,-0.002527,-0.003321,-0.002896,-0.002292,-0.002487,-0.002479
-0.000251,-0.001833,-0.001473,-0.001765,-0.001536,-0.001816,-0.001513,-0.001397,-0.001423,-0.001555
0.000224,-0.000802,-0.000719,-0.000792,-0.000730,-0.000795,-0.000648,-0.000696,-0.000660,-0.000759
0.000055,-0.000178,-0.000165,-0.000180,-0.000170,-0.000173,-0.000119,-0.000173,-0.000141,-0.000175
-0.000014,-0.000001,0.000003,-0.000002,-0.000003,0.000002,-0.000001,-0.000004,0.000004,-0.000003
0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000000,-0.000001,-0.000001,0.000000,-0.000001
-0.000001,-0.000001,-0.000001,-0.000001,0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001
-0.000004,-0.000003,-0.000003,-0.000003,0.000000,-0.000003,-0.000003,0.000002,-0.000004,-0.000004
-0.000034,-0.000024,-0.000021,-0.000024,-0.000013,-0.000024,-0.000026,0.000016,-0.000024,-0.000015
-0.000125,-0.000255,-0.000246,-0.000254,-0.000151,-0.000243,-0.000235,-0.000122,-0.000234,-0.000168
-0.000326,-0.001000,-0.000986,-0.000993,-0.000567,-0.000869,-0.000881,-0.000765,-0.000929,-0.000679
-0.001121,-0.002477,-0.002440,-0.002387,-0.001378,-0.001962,-0.002072,-0.002085,-0.002273,-0.001577
-0.002297,-0.003959,-0.003871,-0.003630,-0.002367,-0.002865,-0.002966,-0.003514,-0.003514,-0.002566
-0.003164,-0.004532,-0.004380,-0.003693,-0.003127,-0.002920,-0.003015,-0.004212,-0.003662,-0.003321
-0.003435,-0.004040,-0.003929,-0.002743,-0.003448,-0.002504,-0.002832,-0.003994,-0.002758,-0.003440
-0.003936,-0.002990,-0.003798,-0.002406,-0.003832,-0.002841,-0.003419,-0.004092,-0.002588,-0.003570
-0.004933,-0.002658,-0.004259,-0.003051,-0.004499,-0.003922,-0.004280,-0.004726,-0.003374,-0.004055
-0.005715,-0.004111,-0.004669,-0.003902,-0.004667,-0.004850,-0.004723,-0.004821,-0.003976,-0.004197
-0.005590,-0.005386,-0.004521,-0.004378,-0.004044,-0.005050,-0.004556,-0.004164,-0.004281,-0.003785
-0.003970,-0.004588,-0.003513,-0.003859,-0.003121,-0.004134,-0.003424,-0.003106,-0.003729,-0.003072
-0.001721,-0.003019,-0.002343,-0.002719,-0.002219,-0.002789,-0.002030,-0.002197,-0.002614,-0.002330
-0.000100,-0.001682,-0.001435,-0.001626,-0.001395,-0.001618,-0.001062,-0.001415,-0.001519,-0.001525
0.000251,-0.000831,-0.000760,-0.000828,-0.000734,-0.000819,-0.000541,-0.000766,-0.000767,-0.000811
0.000053,-0.000234,-0.000206,-0.000236,-0.000207,-0.000233,-0.000116,-0.000232,-0.000220,-0.000233
-0.000020,-0.000005,0.000001,-0.000005,-0.000005,-0.000005,0.000011,-0.000005,-0.000002,-0.000003
0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,-0.000001,0.000001,0.000001,0.000001
-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
-0.000001,0.000001,0.000001,0.000001,0.000003,0.000001,0.000001,0.000000,0.000001,0.000000
-0.000027,-0.000015,-0.000011,-0.000015,0.000002,-0.000015,-0.000018,0.000002,-0.000016,-0.000006
-0.000044,-0.000312,-0.000291,-0.000310,-0.000157,-0.000301,-0.000296,-0.000238,-0.000308,-0.000233
-0.000211,-0.001219,-0.001138,-0.001203,-0.000577,-0.001106,-0.001060,-0.001082,-0.001187,-0.000928
-0.001050,-0.002668,-0.002425,-0.002554,-0.001288,-0.002274,-0.002098,-0.002453,-0.002555,-0.001866
-0.002358,-0.003936,-0.003497,-0.003522,-0.002159,-0.003048,-0.002686,-0.003746,-0.003644,-0.002714
-0.003457,-0.004426,-0.003788,-0.003554,-0.002788,-0.003138,-0.002842,-0.004313,-0.003718,-0.003147
-0.004229,-0.004245,-0.003720,-0.003290,-0.003285,-0.003251,-0.003366,-0.004484,-0.003091,-0.003391
-0.005317,-0.003678,-0.004300,-0.003938,-0.004254,-0.004167,-0.004429,-0.005265,-0.003370,-0.004141
-0.006293,-0.003912,-0.004996,-0.004789,-0.005026,-0.005179,-0.004958,-0.005775,-0.004165,-0.004802
-0.006585,-0.005413,-0.005197,-0.005033,-0.004854,-0.005541,-0.005006,-0.005241,-0.004721,-0.004663
-0.005820,-0.005911,-0.004695,-0.004546,-0.004024,-0.005075,-0.004535,-0.004278,-0.004926,-0.004029
-0.003712,-0.004439,-0.003451,-0.003384,-0.002948,-0.003719,-0.003154,-0.003187,-0.004020,-0.003247
-0.001565,-0.002904,-0.002380,-0.002381,-0.002079,-0.002474,-0.001734,-0.002344,-0.002749,-0.002489
-0.000212,-0.001710,-0.001527,-0.001563,-0.001337,-0.001559,-0.000899,-0.001525,-0.001651,-0.001621
0.000143,-0.000870,-0.000785,-0.000847,-0.000729,-0.000834,-0.000493,-0.000807,-0.000837,-0.000857
0.000031,-0.000251,-0.000212,-0.000252,-0.000224,-0.000242,-0.000122,-0.000237,-0.000239,-0.000252
-0.000022,-0.000007,-0.000004,-0.000008,-0.000009,-0.000008,0.000014,-0.000005,-0.000008,-0.000004
0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,-0.000002,0.000001,0.000001,0.000001
0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000000,0.000003,0.000001,0.000004,0.000002,0.000002,0.000003,0.000002,0.000003,0.000002
-0.000025,-0.000015,-0.000005,-0.000006,-0.000006,-0.000010,-0.000017,-0.000006,-0.000015,-0.000013
-0.000016,-0.000404,-0.000308,-0.000382,-0.000240,-0.000368,-0.000390,-0.000355,-0.000401,-0.000357
-0.000151,-0.001390,-0.001060,-0.001358,-0.000734,-0.001305,-0.001211,-0.001294,-0.001372,-0.001198
-0.000917,-0.002627,-0.001945,-0.002551,-0.001353,-0.002440,-0.001924,-0.002504,-0.002555,-0.002107
-0.002243,-0.003632,-0.002654,-0.003407,-0.002006,-0.003184,-0.002208,-0.003491,-0.003327,-0.002720
-0.003504,-0.004083,-0.002937,-0.003713,-0.002427,-0.003470,-0.002564,-0.003981,-0.003234,-0.002986
-0.004502,-0.003931,-0.003193,-0.004098,-0.002991,-0.003963,-0.003420,-0.004467,-0.003005,-0.003468
-0.005502,-0.003515,-0.003867,-0.004893,-0.003883,-0.004800,-0.004252,-0.005192,-0.003576,-0.004334
-0.006196,-0.004071,-0.004509,-0.005453,-0.004435,-0.005371,-0.004739,-0.005184,-0.004335,-0.004780
-0.006134,-0.005429,-0.004620,-0.005186,-0.004167,-0.005272,-0.004865,-0.004472,-0.004663,-0.004295
-0.005249,-0.005580,-0.004279,-0.004238,-0.003671,-0.004608,-0.004450,-0.003976,-0.004690,-0.003912
-0.003322,-0.004304,-0.003335,-0.002994,-0.002999,-0.003430,-0.003105,-0.003364,-0.003897,-0.003477
-0.001524,-0.002979,-0.002406,-0.002206,-0.002295,-0.002408,-0.001755,-0.002576,-0.002815,-0.002719
-0.000401,-0.001755,-0.001447,-0.001468,-0.001462,-0.001509,-0.000906,-0.001615,-0.001687,-0.001700
-0.000028,-0.000863,-0.000661,-0.000805,-0.000752,-0.000795,-0.000469,-0.000800,-0.000832,-0.000855
-0.000034,-0.000257,-0.000147,-0.000255,-0.000232,-0.000241,-0.000132,-0.000241,-0.000242,-0.000258
